Acelgas	kg	3,21	2,05	1,09	2,05	0,22	2,05	2,04	0,53
Ajos	kg	8,05	5,28	2,85	5,32	-0,66	5,36	5,45	-1,64
Alcachofas	kg	4,86	3,46	2,25	3,34	3,52	3,27	2,85	14,75
Berenjenas	kg	2,76	1,81	1,13	1,77	2,46	1,75	1,71	2,19
Calabacines	kg	2,44	1,38	0,88	1,37	0,56	1,37	1,41	-2,49
Cebollas	kg	1,71	1,06	0,55	1,06	-0,18	1,06	1,07	-0,95
Champiñones	kg	5,46	3,68	2,31	3,71	-0,92	3,69	3,65	1,12
Coles de Bruselas	kg	5,02	4,29	3,77	4,32	-0,70	4,32	4,32	-0,15
Coliflor	kg	2,38	1,66	1,09	1,67	-0,26	1,67	1,66	0,32
Endibias	bandeja 4	2,10	1,54	1,03	1,56	-1,32	1,56	1,56	-0,24
Escarola	unidad	1,93	1,63	1,35	1,62	0,62	1,61	1,61	0,08
Espárragos blancos	manojo	6,70	5,83	5,17	5,69	2,54	5,70	5,48	4,08
Espárragos verdes	manojo	4,40	2,98	1,96	2,99	-0,14	2,97	2,72	9,01
Espinacas	kg	4,37	3,00	1,97	3,03	-0,95	2,99	2,97	0,59
Guisantes verdes	kg	6,72	6,14	5,48	5,89	4,07	5,89	6,11	-3,59
Judías verdes	kg	7,04	4,11	2,33	4,00	2,84	4,00	3,92	1,89
Lechugas	unidad	1,40	0,93	0,56	0,93	0,14	0,93	0,91	1,87
Lombardas	Kg.	1,75	1,35	0,99	1,35	0,49	1,34	1,32	1,58
Pepinos	kg	2,19	1,43	0,80	1,42	0,40	1,42	1,44	-1,16
Pimientos rojos	kg	3,18	2,48	1,91	2,46	0,70	2,45	2,32	5,20
Pimientos verdes	kg	3,26	2,11	1,48	2,11	-0,33	2,14	2,20	-2,49
Puerros	manojo	2,89	1,72	0,93	1,71	0,58	1,71	1,72	-0,61
Repollo	kg	2,14	1,27	0,86	1,26	0,37	1,25	1,24	1,23
Tomate para ensalada	kg	3,88	1,98	1,06	2,01	-1,17	2,00	1,99	0,51
Tomates para freir	kg	1,96	1,27	0,87	1,26	1,41	1,26	1,26	-0,01
Zanahorias	kg	1,66	0,98	0,53	0,98	-0,09	0,98	0,99	-0,68
