Acelgas	kg	2,88	1,84	1,06	1,85	-0,54	1,84	1,85	-0,49
Ajos	kg	7,61	5,44	3,36	5,44	-0,03	5,43	5,38	0,98
Alcachofas	kg	3,06	2,22	1,32	2,28	-2,89	2,32	2,45	-5,03
Berenjenas	kg	2,30	1,58	1,06	1,66	-4,61	1,66	1,73	-3,62
Calabacines	kg	2,11	1,41	0,88	1,44	-2,45	1,46	1,57	-6,87
Cebollas	kg	2,18	1,16	0,55	1,13	2,27	1,14	1,10	3,89
Champiñones	kg	5,87	3,74	2,46	3,72	0,61	3,69	3,62	1,90
Coles de Bruselas	kg	3,61	3,09	2,63	3,05	1,30	3,07	3,02	1,70
Coliflor	kg	2,44	1,78	1,18	1,82	-2,53	1,83	1,72	6,15
Endibias	bandeja 4	2,35	1,60	1,00	1,61	-0,36	1,62	1,64	-1,06
Escarola	unidad	2,00	1,61	1,27	1,64	-1,91	1,63	1,65	-0,79
Espárragos blancos	manojo	7,26	6,38	5,47	6,49	-1,78	6,20	5,78	7,33
Espárragos verdes	manojo	3,97	2,62	1,65	2,74	-4,76	2,78	3,11	-10,73
Espinacas	kg	4,03	2,68	1,60	2,71	-0,98	2,73	2,82	-3,43
Guisantes verdes	kg	6,24	4,83	3,90	4,93	-2,10	4,87	4,80	1,36
Judías verdes	kg	6,83	3,72	1,82	3,77	-1,36	3,87	4,24	-8,77
Lechugas	unidad	1,49	0,92	0,58	0,94	-1,54	0,93	0,93	0,56
Lombardas	Kg.	1,64	1,24	0,98	1,25	-0,26	1,27	1,31	-3,10
Pepinos	kg	2,57	1,57	0,91	1,57	-0,06	1,59	1,68	-5,38
Pimientos rojos	kg	3,01	2,35	1,69	2,43	-3,65	2,48	2,56	-3,15
Pimientos verdes	kg	3,45	2,42	1,75	2,48	-2,43	2,45	2,24	9,48
Puerros	manojo	2,49	1,66	0,95	1,65	0,96	1,71	1,82	-6,09
Repollo	kg	1,62	1,14	0,76	1,16	-1,55	1,17	1,22	-4,13
Tomate para ensalada	kg	4,53	2,10	1,07	2,15	-2,37	2,15	2,15	0,11
Tomates para freir	kg	1,98	1,32	0,89	1,33	-0,66	1,33	1,32	1,12
Zanahorias	kg	1,78	1,03	0,51	1,01	1,49	1,02	1,02	-0,32
