Acelgas	kg	3,11	1,94	1,19	1,89	2,54	1,93	1,93	-0,06
Ajos	kg	7,09	5,24	3,76	5,12	2,24	5,21	5,19	0,33
Alcachofas	kg	4,06	3,15	2,24	3,21	-2,07	3,06	2,81	8,96
Berenjenas	kg	2,52	1,83	1,25	1,85	-1,40	1,91	2,03	-5,96
Calabacines	kg	2,45	1,57	0,93	1,50	4,09	1,55	1,47	5,68
Cebollas	kg	1,64	1,06	0,58	1,05	1,48	1,06	1,05	0,56
Champiñones	kg	4,61	3,53	2,62	3,42	3,15	3,51	3,57	-1,82
Coles de Bruselas	kg	3,30	2,87	2,52	2,76	3,70	2,81	2,67	5,30
Coliflor	kg	2,58	1,93	1,26	2,12	-9,63	2,07	1,96	5,61
Endibias	bandeja 4	2,27	1,62	1,04	1,63	-0,77	1,64	1,64	0,25
Escarola	unidad	2,02	1,67	1,31	1,66	0,89	1,66	1,64	1,27
Espárragos blancos	manojo	5,45	4,90	4,50	4,87	0,69	4,89	4,84	1,05
Espárragos verdes	manojo	4,08	2,80	1,88	2,82	-0,76	2,81	2,78	1,21
Espinacas	kg	3,92	2,79	1,83	2,67	4,18	2,75	2,77	-0,47
Guisantes verdes	kg	5,45	4,89	4,45	4,38	10,34	4,54	4,47	1,52
Judías verdes	kg	7,18	3,89	2,32	3,75	3,58	3,88	4,00	-2,97
Lechugas	unidad	1,37	0,96	0,65	0,97	-0,99	0,96	0,94	1,96
Lombardas	Kg.	1,73	1,33	1,00	1,33	0,02	1,33	1,28	3,94
Pepinos	kg	2,02	1,43	0,82	1,41	1,25	1,46	1,52	-4,07
Pimientos rojos	kg	3,44	2,60	1,74	2,63	-1,08	2,62	2,44	7,43
Pimientos verdes	kg	3,00	2,07	1,36	2,12	-2,54	2,15	2,07	3,72
Puerros	manojo	2,54	1,76	0,95	1,74	0,76	1,77	1,73	1,92
Repollo	kg	1,94	1,38	0,94	1,34	2,43	1,36	1,31	3,75
Tomate para ensalada	kg	4,19	2,41	1,54	2,42	-0,65	2,43	2,16	12,16
Tomates para freir	kg	2,20	1,53	0,94	1,49	2,40	1,49	1,30	14,65
Zanahorias	kg	1,57	1,05	0,57	1,01	3,45	1,04	1,02	2,03
