Acelgas	kg	3,44	2,10	1,12	2,10	0,09	2,08	2,05	1,44
Ajos	kg	8,00	5,30	2,87	5,30	-0,05	5,31	5,30	0,19
Alcachofas	kg	4,70	3,32	2,27	3,39	-2,23	3,36	3,38	-0,50
Berenjenas	kg	3,22	1,94	1,13	2,03	-4,92	2,08	2,07	0,28
Calabacines	kg	3,74	2,09	1,14	2,22	-6,50	2,22	1,73	28,83
Cebollas	kg	1,86	1,06	0,57	1,07	-0,31	1,06	1,06	-0,14
Champiñones	kg	5,57	3,78	2,32	3,77	0,29	3,78	3,73	1,24
Coles de Bruselas	kg	4,28	3,58	2,96	3,47	2,89	3,67	4,16	-11,60
Coliflor	kg	2,62	1,67	0,98	1,74	-4,17	1,75	1,72	1,21
Endibias	bandeja 4	2,13	1,55	1,02	1,55	-0,15	1,55	1,54	0,30
Escarola	unidad	1,95	1,60	1,30	1,60	0,55	1,60	1,60	0,13
Espárragos blancos	manojo	6,53	5,92	5,40	6,01	-1,55	6,00	5,95	0,92
Espárragos verdes	manojo	4,51	2,91	1,91	2,90	0,52	2,91	2,91	-0,16
Espinacas	kg	4,67	3,11	1,98	3,10	0,06	3,09	3,04	1,82
Guisantes verdes	kg	7,17	6,35	5,65	6,30	0,88	6,25	6,10	2,39
Judías verdes	kg	6,75	4,15	2,49	4,14	0,09	4,16	4,33	-3,93
Lechugas	unidad	1,42	0,93	0,55	0,93	0,04	0,93	0,92	0,74
Lombardas	Kg.	1,67	1,32	0,98	1,31	1,13	1,32	1,32	-0,16
Pepinos	kg	2,27	1,52	0,92	1,51	0,53	1,52	1,52	-0,01
Pimientos rojos	kg	3,15	2,44	1,90	2,41	1,44	2,39	2,39	-0,41
Pimientos verdes	kg	3,34	2,20	1,54	2,17	1,50	2,17	2,11	2,83
Puerros	manojo	3,06	1,76	0,92	1,76	-0,08	1,76	1,74	1,35
Repollo	kg	2,15	1,26	0,83	1,25	0,48	1,26	1,25	0,50
Tomate para ensalada	kg	4,11	2,12	1,16	2,13	-0,29	2,13	2,02	5,25
Tomates para freir	kg	2,18	1,42	0,96	1,42	0,05	1,42	1,31	8,11
Zanahorias	kg	1,76	0,96	0,50	0,97	-1,08	0,97	0,97	-0,38
